movie,contents,score
시네마 천국,10x10000 만점도 모자른 영화 정말 내인생의 베스트,10
시네마 천국,10점도 모자란다. 지금 19살에 본 느낌과 10년후에 다시 본 느낌은 다를꺼야..,10
시네마 천국,주인공남녀의 애틋한사랑~!알프레도 아저씨.엄청난감동이 있는영화~!,10
시네마 천국,"꿈, 희망, 그리움 … 마지막 키스신 장면은 정말 잊을 수가 없을 것 같다..",10
시네마 천국,ost love theme이 짱,10
시네마 천국,91년이었나 중1때 비디오로 마지막 부분만 보고 또봤던 기억이. .,10
시네마 천국,15년이 지난 지금도 잊혀지지 않는 그 감동...,10
시네마 천국,다시 보고 싶은 영화,10
시네마 천국,알프레도는 내마음까지 훈훈하게만들었다,9
시네마 천국,이룰 수 없는 사랑.. 그리고 꿈을 이룬 한남자의 일생..,10
시네마 천국,다시보고 싶은영화..^^,10
시네마 천국,사랑과 우정의 진정한 의미를 생각하게 만드는 영화..,10
시네마 천국,10점 만점에 10점,10
시네마 천국,이영화 하도 오래되서 기억이 가물하다..다시 보고싶다..,10
시네마 천국,잘기억은 안나지만 다시보고싶은...,10
시네마 천국,진짜 영화 잘 만들었다....내 인생 최고의 영화중 하나,10
시네마 천국,나의 질풍노도 시기에 유일하게 눈물을 흘리게 만들었던 영화. 특히 음악은 최고다.,10
시네마 천국,정말 재밋게 잘봤네요. 진짜 최고 ㅠㅠ,10
시네마 천국,최소 30대 이후부터 봐야 하는 영화...진짜...최고!!,10
시네마 천국,제가 본 영화중에 젤 좋았던 영황입니다.,10
시네마 천국,지구 탄생이후 제일 좋은 영화,10
시네마 천국,중간에 지겹다구 그만보거나 하지 마세요.끝까지 보면 정말 명작인 걸 알 수 있으니.,10
시네마 천국,쵝오,10
시네마 천국,결코미워할수없는 알프레도와 토토의 이야기 슬프지만 참 아름답다,10
시네마 천국,명작중에 명작,10
시네마 천국,자극적인 요새 영화에 물든 사람은 감동을 느낄 수 없을 듯...10점 만점에 10점이다,10
시네마 천국,마지막 씬은 최고의 명장면이다..,10
시네마 천국,다시 보고싶다..이런류의 영화가 많이 나왔으면..,10
시네마 천국,10대후반에 보면서 너무나 마음이 아려왔던 기억이^^ 최고의 영화임다..,10
시네마 천국,최고의 영화중 하나...,10
시네마 천국,"영사기의 소리가, 비좁았던 의자가, 열악했던 스크린이 그립다",9
시네마 천국,걸작 명작 수도없이 많지만 이영화는 정말 최고의 영화가 아닐까?,10
시네마 천국,"갈수록 노트북. 물밀듯 밀려오는 감동, 사랑스러운 어린 토토... 아련해지는 추억들",10
시네마 천국,주저 없이 다섯 손가락내에 꼽을 수 있는 영화,10
시네마 천국,사랑에 관한 최고의 영화,10
시네마 천국,노트북이랑 엄청 비슷하다..마지막장면은 감동..한번쯤 봐야할 영화,9
시네마 천국,어릴적에는 몰랐지만 20대 중반에 되어서야 느끼는 영화의 감동,10
시네마 천국,여자가슴이2번 나오고 여자가슴만지는게1~2번인데 전체관람가...,4
시네마 천국,"시대상과 삶, 음악이 적절하게 묻어나와서 소중하고 행복한것을 깨닫게해주네요",10
시네마 천국,많은 것을 생각하게 하는 영화,10
시네마 천국,제 인생의 최고의 영화입니다,10
시네마 천국,내인생의 시네마 천국은 어디일까? 항상 봐도봐도 그리운영화..,10
시네마 천국,"혹독한 시련 속에서 삶을 깨닫고, 혹독한 시련 속에서 아픈 만큼 성숙해진다.",10
시네마 천국,내인생 최고의 명작!몇번을 봐도 볼때마다 행복하다.,10
시네마 천국,좋은영화지만 좀 지루함,5
시네마 천국,라스트키스신을 보며 안운사람이있을까.예전삭제판을 보신분은 디렉티즈컷을 꼭보시길,10
시네마 천국,명작 입니다,10
시네마 천국,명작은 존재이다.,10
시네마 천국,마지막의 키스씬 영상을 보고....,10
시네마 천국,"향수에 젖도록 하는 영화. ""난 한순간도 잊은 적이 없다""",10
시네마 천국,아;;;;;;;;;;;;;;;;;그저 눈물,10
시네마 천국,나를 눈물로 얼룩지게 만든영화,10
시네마 천국,20세기 최고의 영화 !,10
시네마 천국,내 인생 최고의 영화.,10
시네마 천국,"155분안에 담아낸 한인간의 드라마, 너무감동적이다",10
시네마 천국,미친 사람처럼 엉엉 울고 싶어지는 아름답고 슬픈 걸작.,10
시네마 천국,영화관에 얽힌 추억이 아름다운 영화 시네마천국^^,9
시네마 천국,사라져간 것들에 대한 애잔한 추억,10
시네마 천국,난왜 지루했지... 어려서 그런가....,6
시네마 천국,지루한감이 없진않았지만 마지막 토토가 유품인 키스영상을 보는 장면은 정말 감동적,9
시네마 천국,누구나 다알법한 OST 미래를 읽은 알프레도 10년뒤에 재개봉해도 볼것이다.,10
시네마 천국,또 봐야지,10
시네마 천국,"어린시절 이영화를 접했다면, 나이가 들어 한번쯤 다시 봐야하는 영화다.",10
시네마 천국,봐도봐도 감동이 밀려온다. 이 영화 볼때는 꼭 신 시네마 천국보길!(Dir's cut),10
시네마 천국,음악땜에 더욱 감동10배..그리고 아역이랑 중년의 살바토레가 너무 닮은것 같다..,10
시네마 천국,15년만에 다시본영화 그땐 몰랐었다. 우리들의 이야기란 것을,10
시네마 천국,내 인생 단 한편의 최고의 영화,10
시네마 천국,29살이 되서야 오늘 이영화를 첨 봤읍니다 ㅜ.ㅜ  잊지못할거같아요 이영화...,10
시네마 천국,언제봐도 시들지 않는 감동....감동....나또한 단연코 생애 최고의 작품,10
시네마 천국,10점도 모자라다...............단연코 내 인생 최고의 영화,10
시네마 천국,평점 처음남긴다.정말 내인생최고의 영화!!엔딩장면 정말 가슴이 아려요 ㅠㅠ,10
시네마 천국,명작이란 타이틀이 아깝지 않다. 엔딩이 정말 굿.,10
시네마 천국,저 영화 찍은곳 한번 가보고싶네...,10
시네마 천국,이 영화 끝나기 5분전까지 이게 왜 명작인지 몰랐다. 최고의 엔딩. OST.,10
시네마 천국,재미로만 봐왔던 나에게 뭔가를 느끼게 해주는 영화. 일생에서 안보면 후회하는 영화,10
시네마 천국,음악이 쵝오!!,10
시네마 천국,토토브라우져 짱!!,10
시네마 천국,최고,10
시네마 천국,주저없이 단 하나만 고를 수 있는 내 인생 최고의 영화,10
시네마 천국,이 감동을 어찌 다 설명할까... 정말 가슴 짠한 감동과 여운이 깃든 영화,10
시네마 천국,내 인생 최고의 영화,10
시네마 천국,라스트씬과ost 가 가슴저리도록 하는  영화.....쓸쓸할떄  펴보세요,10
시네마 천국,정말로 내생에 최고의 영화였다.,10
시네마 천국,최고라는 말밖엔..... 정말 최고!,10
시네마 천국,학교에서 봤는데 정말 재미있음 Good!,10
시네마 천국,잊어버린 추억.. 토토의 인생은 영화 그 자체였다.,10
시네마 천국,무언가느끼는게있는영화....감동... 의외로쫌야해서 당황;;;,10
시네마 천국,지금 나에겐 토토와 같은 추억을 가지고 있는걸까..,10
시네마 천국,진짜 엔딩씬 최고다..마지막 만큼은 절대로 잊지 못할 명장면이다.,10
시네마 천국,"""때가되면 돌려주마"" 라고 말했던 어린날의 약속을 지키는 한통의 ""필름"" 엔딩최고..",10
시네마 천국,진정 만점영화,10
시네마 천국,나같이 영화를 모르는사람이봐도정말감동적인영화..하지만 몇몇X들은공감하지못하는듯,10
시네마 천국,감동이다..ㅠ,10
시네마 천국,요즘같은 감정이 메마른 시대에 정말 최고의 감동을 주는 명화,10
시네마 천국,최곱니다 ^^ 마지막 샬바토레와 엘레사의 이야기가 조금 이해가 안됬지만...,9
시네마 천국,다시보기가두렵다... 너무가슴아파서,10
시네마 천국,감동적이야 ㅠ.ㅠ,10
시네마 천국,정말 잘만든 영화,10
시네마 천국,내 생에 최고의 영화,10
시네마 천국,다시 봐도 계속 눈물이 흐른다. 러브 테마를 다시들으면 너무 가슴이 아프다,10
시네마 천국,짱,10
시네마 천국,최고입니다.,10
시네마 천국,쵝오!,10
시네마 천국,역시 다시봐도 눈시울이 뜨거워지는 영화입니다.. 아~ 감동..ㅠㅠ,10
시네마 천국,영화라는 장르가 존재하는 한 영원히 기억될 영화...,10
시네마 천국,꼭보세요. 중간에 다소지루한부분이 있더라도 엔딩장면을 보게되면..,10
시네마 천국,평생 있을수 없는 영화이다,10
시네마 천국,알프레도의 마지막 유산...영원히 기억할 것이다,10
시네마 천국,엔니오 모리꼬네의 음악까지 환상적인 조합이 이끌어내는 감동,10
시네마 천국,감동,10
시네마 천국,이제는 이해할 수 있어요. 알프레도..,10
시네마 천국,영화가 아닌 나의 아픈 과거를 다시 돌아보게 만드는 최고의 작품.,10
시네마 천국,토토와 함께 아련한 향수와 감성에 젖을 수 있는 그 곳,10
시네마 천국,이런 추억만 있으면 뭐든지 견뎌낼 힘이 생길 듯,10
시네마 천국,대단해... 저 감독작품 다 찾아봐야할듯,10
시네마 천국,사랑을 알고있는 이라면...,10
시네마 천국,아무리 노력해도 알프레도에게 공감하지 못하겠다. 그래서 -2점,8
시네마 천국,내인생에 10점짜리영화는 절대 없다고 생각했다. 하지만 드디어 찾았다,10
시네마 천국,"가슴 아픕니다.. 너무나 공감했던,",10
시네마 천국,난 이 영화가 제일 좋다,10
시네마 천국,세계 베스트 10안에드는 보물,10
시네마 천국,자끄 페렝의 반짝이는 눈빛에 그 시절의 감동에 흠뻑 취했다,9
시네마 천국,아름다운 성장영화..,10
시네마 천국,영화에 미친 소년의 영화같은 인생이야기,10
시네마 천국,너무 아름다운 영화..왜 이제서야 보게 됐는디...한심~!,10
시네마 천국,최고의 영화.... 한달에 한번씩 계속 보고 있어요..,10
시네마 천국,★ ★ ★  모든영화의 출발점.,10
시네마 천국,너무나도 사랑스러운 영화입니다. 내인생의 영화 몇편에 꼽는 영화입니다.,10
시네마 천국,정말좋네요 영화,10
시네마 천국,내인생..쵝오의영화..이런영화는다시만들기힘든영화다..,10
시네마 천국,가슴속에 잔잔한 촛불을 켜게하는 영화,10
시네마 천국,뭐라고 쓸지 30분 넘게 고민했는데 도저히 한 문장으로 표현할 수가 없다.,10
시네마 천국,"자끄 페렝의 눈빛과 표정이 결국 날 울렸다. 알프레도, 고마워요.",10
시네마 천국,인생 최고의 영화,10
시네마 천국,내 인생 최고의 영화였다.,10
시네마 천국,영화를 사랑하는 모든 이들의 노스텔지아.. 최고의 영화!,10
시네마 천국,알프레도는 센스쟁이.,10
시네마 천국,영화를 보며 영화를 꿈꾸고 영화를 보며 영화를 배운다,10
시네마 천국,명작 중의 명작!,10
시네마 천국,영화 마지막엔 눈물이 멈추질 않았다 내 생의 최고의 영화다,10
시네마 천국,영화관에서 재개봉 강력추천.대형스크린으로 보고싶다.,10
시네마 천국,마지막 알프레도가 남긴 필름보는 장면에서 나이를 초월한 친구의 소중함을 느꼈다,10
시네마 천국,허물을 덮는 라스트 kissss.,7
시네마 천국,사랑이라 부를 수 있는 모든 것,10
시네마 천국,정말 아름다운영화.......................................,10
시네마 천국,하.....아름답다.,10
시네마 천국,good ^^,10
시네마 천국,이런영화가 진짜 명작이다!,10
시네마 천국,무슨말이필요할까..,10
시네마 천국,"인생, 사랑, 일, 그리고 친구. 최고의 영화",10
시네마 천국,정말 굿이라고 생각을 하고 있다...,10
시네마 천국,다시 이런 영화가 나올수 있을까....,10
시네마 천국,우리나라에서 가장 유명한 이탈리아 영화 아닐까?,10
시네마 천국,몇번을 봐도 계속 눈물나는 내인생 최고의 영화,10
시네마 천국,알프레도 아저씨가 너무좋았다 .,10
시네마 천국,인류가 만든 영화중에 과연 이런영화 몇개나 될까??,10
시네마 천국,말이 필요없어요 일단 보세요,10
시네마 천국,알프래도 당신은 토토에게 너무나 큰 상처를 주었군요. 그러나............,10
시네마 천국,감동중에 감동이 쏟아나오는 쥬세페 토르나토레 감동의 명작,10
시네마 천국,이 영화를 봤다는게 너무 행운이예요 ㅠ,10
